,0,1,2,3,4,5,6
967,互联网/AI,运维/技术支持,IT技术支持,it技术支持,广州·白云区·嘉禾,云沃,"企业内部IT技术支持,Java,IT技术支持经验,售前/售后技术支持,MySQL/Oracle,IT技术支持,售后工程师,售前支持/技术咨询经验,售前工程师,售后支持/客户响应经验"
968,互联网/AI,运维/技术支持,IT技术支持,it主管,广州·番禺区·石楼,诺顶智能,"信息化搭建,ERP,PLM"
969,互联网/AI,运维/技术支持,IT技术支持,技术支持工程师,广州,中盛益华,"计算机/通信相关专业,IT技术支持经验,售后支持/客户响应经验,视频监控安防"
970,互联网/AI,运维/技术支持,IT技术支持,技术支持专员,广州·番禺区·石基,深圳市精敏数字机器,"售前/售后技术支持,售前支持/技术咨询经验,可适应出差"
971,互联网/AI,运维/技术支持,IT技术支持,电脑技术员,广州·天河区·黄村,广州定宸电子科技,"售前/售后技术支持,计算机/通信相关专业,IT技术支持经验,售前支持/技术咨询经验,性格开朗"
972,互联网/AI,运维/技术支持,IT技术支持,实施项目经理,广州·天河区·林和,北京嘉和美康,"Oracle,数据分析,数据处理"
973,互联网/AI,运维/技术支持,IT技术支持,Infra Manager-粤语-桌面/网络/现场服务,广州·天河区·石牌,中软国际,"企业内部IT技术支持,MySQL/Oracle,IT技术支持经验,infra"
974,互联网/AI,运维/技术支持,IT技术支持,技术支持（广州）,广州·番禺区·东环,简元科技,"售前/售后技术支持,中控设备,音视频"
975,互联网/AI,运维/技术支持,IT技术支持,系统工程师,广州·天河区·科学城,合明软件,"企业内部IT技术支持,售前/售后技术支持,Python,MySQL/Oracle,Docker/Kubernetes,IT技术支持经验,售后支持/客户响应经验,可适应出差,英文阅读能力较好"
976,互联网/AI,运维/技术支持,IT技术支持,电脑维修工,广州·天河区·岗顶,广州市天河区石牌...,"计算机/通信相关专业,网络运维"
977,互联网/AI,运维/技术支持,IT技术支持,IT主管/工程师(J10035),广州,诺诚健华,"企业内部IT技术支持,计算机/通信相关专业,IT技术支持经验,OMS/WMS/TMS支持经验"
978,互联网/AI,运维/技术支持,IT技术支持,设备技术员,广州·越秀区·建设路,广州优博医疗投资咨询,"企业内部IT技术支持,计算机/通信相关专业,IT技术支持经验,可适应出差,团队精神"
979,互联网/AI,运维/技术支持,IT技术支持,电脑技术员,广州·天河区·岗顶,博众数码,"售前/售后技术支持,计算机/通信相关专业,组装电脑,电脑,计算机硬件,可兼职"
980,互联网/AI,运维/技术支持,IT技术支持,韩语技术工程师,广州·越秀区·北京路,上海华泛信息,"IT技术支持经验,售后支持/客户响应经验,英文可沟通,五险一金,周末双休,韩语技术工程"
981,互联网/AI,运维/技术支持,IT技术支持,云计算技术工程师（实习生）,广州·天河区·车陂,宝柚互娱,云计算技术支持
982,互联网/AI,运维/技术支持,IT技术支持,技术仓库管理,广州·天河区·岗顶,琪之佑,电脑
983,互联网/AI,运维/技术支持,IT技术支持,售后技术支持工程师,广州·天河区·猎德,SmartX,"英文可沟通,IT技术支持经验,售后支持/客户响应经验,存储,云计算,虚拟化"
984,互联网/AI,运维/技术支持,IT技术支持,售前工程师,广州·越秀区·东风东,创云科技,"售前/售后技术支持,IT技术支持经验,售前支持/技术咨询经验,上云,云计算,网络安全"
985,互联网/AI,运维/技术支持,IT技术支持,云计算技术支持工程师,广州·天河区·车陂,西柚互动,"MySQL/Oracle,计算机/通信相关专业,IT技术支持经验,售前支持/技术咨询经验,云计算技术支持,云计算,云计算产品"
986,互联网/AI,运维/技术支持,IT技术支持,电脑技术员,广州·天河区·岗顶,欢玺,"售前/售后技术支持,售后支持/客户响应经验,监控网络布线,电脑组装,监控安装"
987,互联网/AI,运维/技术支持,IT技术支持,电脑技术员,广州·天河区·龙口,广州塔内,"售前/售后技术支持,计算机/通信相关专业,IT技术支持经验,售后支持/客户响应经验"
988,互联网/AI,运维/技术支持,IT技术支持,it专员,广州·白云区·金沙洲,越秀康养,企业内部IT技术支持
989,互联网/AI,运维/技术支持,IT技术支持,驻场技术员,广州·天河区·五山,恒电科技,"学校驻点,多媒体,计算机软硬件"
990,互联网/AI,运维/技术支持,IT技术支持,Helpdesk（R2508）,广州·越秀区·北京路,索斐电子,"企业内部IT技术支持,IT技术支持经验,计算机/通信相关专业,Helpdesk,远程支持,7*24小时值班"
991,互联网/AI,运维/技术支持,IT技术支持,粤英IT技术支持（通宵班）,广州·越秀区·中山六路,SOG,"轮班轮休,轮班补贴,IT技术"
992,互联网/AI,运维/技术支持,网络工程师,网络维护,广州·越秀区·北京路,广州长威,"网络运维,服务器配置,网络设备"
993,互联网/AI,运维/技术支持,网络工程师,网络管理岗,广州·天河区·天河公园,广东省农村信用社,"计算机相关专业,Python"
994,互联网/AI,运维/技术支持,网络工程师,售前技术支持,广州·黄埔区·科学城,衡观信息,"PMP,系统集成项目管理工程师,信息系统项目管理师,故障处理,计算机软件,网络设备,网络安全,交换机配置,网络规划设计"
995,互联网/AI,运维/技术支持,网络工程师,网络工程师,广州·天河区·东圃,广州粤道电线电缆,CAD
996,互联网/AI,运维/技术支持,网络工程师,网络工程师,广州·天河区·小新塘,韦博,"Linux,交换机配置,路由器配置,网络工程师证"
997,互联网/AI,运维/技术支持,网络工程师,网络工程师,广州·增城区·荔城,前海人寿广州总医院,"网络运维,安全运维,运维监控"
998,互联网/AI,运维/技术支持,网络工程师,网络工程师,广州·天河区·东圃,联亨网络,网络运维
999,互联网/AI,运维/技术支持,网络工程师,网络技术主管,广州·黄埔区·科学城,星力,"故障处理,交换机配置,路由器配置,运维通信资格证书,网络工程师证"
1000,互联网/AI,运维/技术支持,网络工程师,网络运维工程师,广州·海珠区·琶洲,天翼云,"运维通信资格证书,CCNP证书,CCIE证书,Linux"
1001,互联网/AI,运维/技术支持,网络工程师,计算机网络工程师/高校教师,广州·白云区·龙归,鼎利教育,HCIE
1002,互联网/AI,运维/技术支持,网络工程师,高级IT网络工程师,广州·番禺区·南村,SHEIN,网络运维经验
1003,互联网/AI,运维/技术支持,网络工程师,网络维护与平台管理,广州·越秀区·黄花岗,红日培训,计算机相关专业
1004,互联网/AI,运维/技术支持,网络工程师,资深网络工程师,广州,蚁比特区块链,"网络运维,运维,安全运维"
1005,互联网/AI,运维/技术支持,网络工程师,高级网络工程师,广州·天河区·珠江新城,众瑞科技,"网络安全相关经验,信息系统项目管理师,路由器配置,CCIE证书,网络设备,网络工程师证,CCNP证书,网络安全,网络规划设计,交换机配置"
1006,互联网/AI,运维/技术支持,网络工程师,高级系统运维工程师,广州·天河区·猎德,广州市资拓科技有...,"网络监控,网络搭建,TCP协议"
1007,互联网/AI,运维/技术支持,网络工程师,网络实习生,广州·越秀区·华乐,数字广东,"Python,计算机相关专业,通信/工程相关专业,网络建设/系统集成经验"
1008,互联网/AI,运维/技术支持,网络工程师,网络管理专员,广州·天河区·五山,铭太科技,网络运维经验
1009,互联网/AI,运维/技术支持,网络工程师,通信网络工程师,广州·天河区·珠江新城,比福特,"通信/工程相关专业,网络建设/系统集成经验,HCNA/HCNP,HCIE"
1010,互联网/AI,运维/技术支持,网络工程师,idc网络工程师,广州·天河区·珠江新城,云数据,"CCNA/CCNP,通信/工程相关专业,Zabbix/Prometheus,网络运维经验,HCIE,HCNA/HCNP,计算机相关专业"
1011,互联网/AI,运维/技术支持,网络工程师,运维网络工程师,广州·天河区·五山,佳慧通信科技有限公司,"网络运维经验,计算机相关专业,通信/工程相关专业"
1012,互联网/AI,运维/技术支持,网络工程师,服务器存储工程师,广州·天河区·石牌,慧云,"存储,华为,服务器"
1013,互联网/AI,运维/技术支持,网络工程师,网络安全工程师,广州·黄埔区·科学城,网域科技,"Zabbix/Prometheus,计算机相关专业,网络建设/系统集成经验,网络安全相关经验,HCIE,HCNA/HCNP,信息系统项目管理师"
1014,互联网/AI,运维/技术支持,网络工程师,售前、售后工程师,广州·天河区·东圃,方辰信息,"网络工程师证,交换机配置,故障处理,负载均衡,路由器配置,网络规划设计,网络自动化,IDC维护"
1015,互联网/AI,运维/技术支持,网络工程师,网络工程师,广州·越秀区·杨箕,广州盛佳建业科技...,"网络交换技术,网络工程师证,网络设备"
1016,互联网/AI,运维/技术支持,网络工程师,实施工程师,广州·天河区·东圃,章和技术,"网络运维经验,计算机相关专业"
1017,互联网/AI,运维/技术支持,网络工程师,网络工程师,广州·番禺区·东环,旭阳,"MySQL,网络规划设计,网络自动化"
1018,互联网/AI,运维/技术支持,网络工程师,网络管理员,广州·越秀区·海珠广场,福州迈肯电子商务,计算机相关专业
1019,互联网/AI,运维/技术支持,网络工程师,网络工程师（骨干网方向）,广州·黄埔区·科学城,天耘科技,"计算机相关专业,通信/工程相关专业,网络建设/系统集成经验,网络工程,网络架构设计,核心网"
1020,互联网/AI,运维/技术支持,网络工程师,网络工程师,广州·天河区·天河北,七云网络,"通信/工程相关专业,网络安全相关经验,网络运维经验"
1021,互联网/AI,运维/技术支持,网络工程师,技术支持工程师,广州·黄埔区·科学城,上海威锐电子科技股份,"计算机相关专业,通信/工程相关专业,网络"
1022,互联网/AI,运维/技术支持,网络安全,数据库工程师,广州·花都区·花东,鸿利智汇,"SQL,数据安全,信息安全,Linux"
1023,互联网/AI,运维/技术支持,网络安全,安全服务工程师,广州·天河区·石牌,博通智能,"CISM,CISSP/CISP,网络安全"
1024,互联网/AI,运维/技术支持,网络安全,安全服务工程师,广州·天河区·员村,得水科技,"安全攻防,安全服务,安全渗透"
1025,互联网/AI,运维/技术支持,网络安全,保密专员,广州·荔湾区·陈家祠,广东蝉鸣,安全运维和保障
1026,互联网/AI,运维/技术支持,网络安全,安全运营工程师,广州·白云区·白云大道,四川准达,"安全运维和保障,安全运维经验,渗透测试经验,攻防对抗经验,CISSP/CISP,态势感知,安全产品,NGSOC"
1027,互联网/AI,运维/技术支持,网络安全,安全实施工程师,广州·天河区·岗顶,观安信息,"安全运维和保障,安全产品实施,MySQL,信息安全,安全运维,安全运维经验"
1028,互联网/AI,运维/技术支持,网络安全,实习信息安全工程师,广州,谦益科技,"网络设备,信息安全,计算机软件,数据安全,渗透测试,安全设备,漏洞挖掘,病毒分析"
1029,互联网/AI,运维/技术支持,网络安全,信息安全工程师-校招,广州·番禺区·大石,广东美的制冷有限公司,"计算机/信息安全相关专业,攻防对抗经验,CCNA,CCNP"
1030,互联网/AI,运维/技术支持,网络安全,信息安全工程师（案件调查方向）,广州·海珠区·琶洲,唯品会,"安全运维和保障,Python,计算机/信息安全相关专业,渗透测试经验,攻防对抗经验,PMP"
1031,互联网/AI,运维/技术支持,网络安全,网络安全技术工程师,广州·黄埔区·科学城,悦学科技,安全运维和保障
1032,互联网/AI,运维/技术支持,网络安全,火爆-安全专家 (MJ005322),广州·番禺区·南村,SHEIN,"安全体系架构和研发,安全运维和保障"
1033,互联网/AI,运维/技术支持,网络安全,电脑安防信息员,广州·南沙区·金洲,鹏跃建材,计算机/信息安全相关专业
1034,互联网/AI,运维/技术支持,网络安全,网络安全工程师,广州·天河区·珠江新城,启明星辰,"安全运维,安全分析,渗透测试,运维工程师,IT技术支持"
1035,互联网/AI,运维/技术支持,网络安全,数据安全工程师,广州·黄埔区·科学城,赛辰股份,"MySQL,Redis,计算机/信息安全相关专业,数据安全管理经验,数据安全评估"
1036,互联网/AI,运维/技术支持,网络安全,网络安全,广州·天河区·岗顶,广州元生,安全运维和保障
1037,互联网/AI,运维/技术支持,网络安全,渗透测试工程师,广州·白云区·白云大道,安恒信息,"安全运维和保障,CISSP/CISP,渗透测试,web渗透"
1038,互联网/AI,运维/技术支持,网络安全,等级保护测评师,广州·越秀区·东风东,睿和安全,"计算机/信息安全相关专业,CISSP/CISP,等级保护,竞远,南方测评"
1039,互联网/AI,运维/技术支持,网络安全,测评部长,广州·黄埔区·科学城,南方研究院,"数据安全,信息安全,信息安全认证"
1040,互联网/AI,运维/技术支持,网络安全,SOC Manager,广州·天河区·车陂,雅达智能,"计算机/信息安全相关专业,安全产品/平台开发经验,数据安全管理经验,CISM,CISSP/CISP"
1041,互联网/AI,运维/技术支持,网络安全,网络安全,广州·黄埔区·科学城,诚踏,"信息安全,信息安全认证"
1042,互联网/AI,运维/技术支持,网络安全,网络安全运维,广州·天河区·岗顶,广东颐点软件科技,安全运维经验
1043,互联网/AI,运维/技术支持,网络安全,技术支持工程师,广州·荔湾区·陈家祠,广州三纪蝶信息技术,"安全体系架构和研发,Python,C/C++,Burp Suite"
1044,互联网/AI,运维/技术支持,网络安全,网络装维,广州·黄埔区·南岗,惠鑫网络科技,"网络交换技术,网络运维,网络安全"
1045,互联网/AI,运维/技术支持,网络安全,高级信息安全工程师,广州·白云区·京溪,杭州康洛润滑科技,Python
1046,互联网/AI,运维/技术支持,网络安全,网络安全驻场工程师,广州·增城区·新塘广场,天勤,"计算机/信息安全相关专业,安全架构搭建经验,安全运维经验,CISM,CISSP/CISP,CISA"
1047,互联网/AI,运维/技术支持,网络安全,网络安全管理岗,广州·天河区·天河北,南北科技,"计算机/信息安全相关专业,渗透测试经验,DevSecOps,黑盒,白盒"
1048,互联网/AI,运维/技术支持,网络安全,网络安全实施工程师,广州·天河区·长兴,广州皓邦,"计算机/信息安全相关专业,安全运维经验,CISSP/CISP"
1049,互联网/AI,运维/技术支持,网络安全,网络安全开发工程师,广州·黄埔区·东圃,六环信息科技,"安全体系架构和研发,C/C++,安全产品/平台开发经验,ISO21434,WP.29,网络安全"
1050,互联网/AI,运维/技术支持,网络安全,安全研发工程师,广州·天河区·体育中心,非凡安全,"安全体系架构和研发,Python,Golang,计算机/信息安全相关专业,安全产品/平台开发经验,研发工程师"
1051,互联网/AI,运维/技术支持,网络安全,合规安服工程师,广州·海珠区·琶洲,智安网络,"CISSP/CISP,等保测评,渗透"
1052,互联网/AI,运维/技术支持,系统工程师,监控系统工程师,广州·黄埔区·科学城,飞达交通工程,"运维,运维监控,网络设备"
1053,互联网/AI,运维/技术支持,系统工程师,光伏/储能系统工程师,广州·黄埔区·科学城,威凡能源,"电子/硬件系统工程师,国内院校优先,电气设计,结构设计"
1054,互联网/AI,运维/技术支持,系统工程师,软件系统工程师,广州·番禺区·大石,广州达美康科技,"软件,系统框架,医疗设备"
1055,互联网/AI,运维/技术支持,系统工程师,智能座舱系统工程师,广州·海珠区·琶洲,星河智联,"嵌入式,座舱,需求"
1056,互联网/AI,运维/技术支持,系统工程师,财务系统业务运维工程师,广州·黄埔区·科学城,广东力昂,计算机/网络系统工程师
1057,互联网/AI,运维/技术支持,系统工程师,高级实施顾问,广州·番禺区·南浦,广州联成,"HR,实施,运维,软件"
1058,互联网/AI,运维/技术支持,系统工程师,热泵系统工程师,广州·花都区·雅居乐锦城,思幸技术,"热泵,制冷"
1059,互联网/AI,运维/技术支持,系统工程师,Programmer,广州·越秀区·越秀公园,广东维讯科技有限...,"Linux,系统管理员,信息安全"
1060,互联网/AI,运维/技术支持,系统工程师,物流线控制方案工程师（电池后处理）,广州·花都区·狮岭,擎天,"计算机/网络系统工程师,计算机相关专业"
1061,互联网/AI,运维/技术支持,系统工程师,系统集成工程师,广州·天河区·车陂,睿穗科技,"网络设备,IT技术支持,IT系统,安防系统,网络协议,项目实施,解决方案,IT服务"
1062,互联网/AI,运维/技术支持,系统工程师,电梯电气系统研发工程师,广州·番禺区·石楼,广州广日电气设备...,"电梯,系统研发"
1063,互联网/AI,运维/技术支持,系统工程师,音响系统工程师,广州·天河区·棠下,远丰,"smaart,EASE,音响系统设计"
1064,互联网/AI,运维/技术支持,系统工程师,软件系统工程师,广州·番禺区·大石,德宝视,"软件,系统框架,医疗设备"
1065,互联网/AI,运维/技术支持,系统工程师,音视频工程师,广州·南沙区·黄阁,广州开誉悦听,"音视频编解码,音响,计算机/网络系统工程师,弱电"
1066,互联网/AI,运维/技术支持,系统工程师,技术支持工程师,广州·越秀区·北京路,VEI,计算机/网络系统工程师
1067,互联网/AI,运维/技术支持,系统工程师,广电系统工程师,广州·越秀区·淘金,良御科技,"广电工程技术,项目实施,计算机/网络系统工程师"
1068,互联网/AI,运维/技术支持,系统工程师,灯光音响工程师,广州·番禺区·市桥,聚沣视听,音响工程师/技术员
1069,互联网/AI,运维/技术支持,系统工程师,硬件系统工程师,广州·天河区·龙洞,宝承电子科技,"Linux,Unix,Windows,虚拟机技术,服务器配置,网络协议,分布式技术,嵌入式技术"
1070,互联网/AI,运维/技术支持,系统工程师,高级linux系统工程师,广州·番禺区·市桥,碧桂园服务集团,"C/C++编程,Java/kotlin,Android Framework"
1071,互联网/AI,运维/技术支持,系统工程师,系统软件开发工程师,广州·海珠区·琶洲,广东航鑫,"运维通信资格证书,CCIE证书,Java,Python,SQL,网络爬虫技术,办公系统,报表系统"
1072,互联网/AI,运维/技术支持,系统工程师,系统工程师,广州·天河区·小新塘,巨恒,"安全,数据处理,网络"
1073,互联网/AI,运维/技术支持,系统工程师,虚拟化工程师,广州·黄埔区·科学城,上海泛云信息科技...,"虚拟化,Citrix"
1074,互联网/AI,运维/技术支持,系统工程师,系统工程师,广州·越秀区·东风中路,齐峰信息科技,"Linux,软件系统,Oracle,SQL"
1075,互联网/AI,运维/技术支持,系统工程师,.NET开发工程师,广州·天河区·小新塘,广东康利达物联,"MySQL,Oracle,Linux,SQL,SQL Server,SaaS,IT服务,计算机软件"
1076,互联网/AI,运维/技术支持,系统工程师,系统工程师,广州·天河区·石牌,和穗,"电子/硬件系统工程师,存储系统,多媒体系统,光纤系统,安防系统,考勤系统,对话系统,弱电系统,硬件系统"
1077,互联网/AI,运维/技术支持,系统工程师,音视频工程师,广州·番禺区·钟村,广州驰宇音响,"计算机/网络系统工程师,系统建设/运维经验,系统集成项目管理工程师"
1078,互联网/AI,运维/技术支持,系统工程师,BMS系统开发工程师,广州·黄埔区·中心城,智光研究院(广州),BMS
1079,互联网/AI,运维/技术支持,系统工程师,制冷暖通系统工程师,广州·黄埔区·开发区东区,cvte,"制冷,暖通,空调,变频,热泵,热风机,泳池机"
1080,互联网/AI,运维/技术支持,系统工程师,系统工程师,广州·番禺区·石楼,沃趣科技,"系统集成,Linux,Oracle"
1081,互联网/AI,运维/技术支持,系统工程师,系统工程师,广州·天河区·天河北,西安思华,"Shell,Oracle,Docker,SQL,Linux,Redis,Nginx,服务器配置"
1082,互联网/AI,运维/技术支持,运维开发工程师,技术工程师,广州,腾畅智能,"项目实施,仪器维护,仪器校准,车检仪器,车检耗材,硬件维护,送检,发货"
1083,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州·海珠区·华洲,树根互联股份有限公司,"Kubernetes,计算机相关专业,运维开发经验,网络安全相关经验,grafana,prometheus,kubernetes"
1084,互联网/AI,运维/技术支持,运维开发工程师,AIOps智能运维专家,广州·海珠区·琶洲,天翼云科技有限公司,"Python/Shell,Ansible/Salt/Puppet,计算机相关专业"
1085,互联网/AI,运维/技术支持,运维开发工程师,中级运维开发工程师,广州·越秀区·北京路,久远银海,计算机相关专业
1086,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州·天河区·长兴,途云畅助,"Golang,Zabbix/Prometheus,Kubernetes"
1087,互联网/AI,运维/技术支持,运维开发工程师,公有云PASS组件运维开发工程师,广州·海珠区·琶洲,知习行,"运维工程师,运维开发,集群运维,存储运维,自动化运维,分布式技术,容器技术,虚拟机技术"
1088,互联网/AI,运维/技术支持,运维开发工程师,DevOps工程师,广州·白云区·机场路,一科智能,"Java,Python,搜索引擎技术,服务器配置,容器技术,网络协议,NoSQL,Redis"
1089,互联网/AI,运维/技术支持,运维开发工程师,高级运维开发工程师,广州·天河区·棠下,铁骑网络,"运维开发,自动化运维,Python,Shell,服务器配置,CI/CD,CDN,Jenkins"
1090,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州·天河区·车陂,七牛云,"CCNA/CCNP,CCIE,云服务,MySQL,运维开发经验,HCNA/HCNP,Python/Shell,计算机相关专业,技术管理经验,CDN,内容分发,Kubernetes"
1091,互联网/AI,运维/技术支持,运维开发工程师,Senior Global Support Analyst,广州·番禺区·市桥,Deckers,Oracle
1092,互联网/AI,运维/技术支持,运维开发工程师,php开发工程师,广州·黄埔区·大沙,翡玥,"PHP,SDK"
1093,互联网/AI,运维/技术支持,运维开发工程师,RPA机器人流程开发服务工程师(广州),广州·天河区·岗顶,朗思科技,"Python/Shell,Java,运维开发经验,RPA,SQL"
1094,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州·天河区,广东中兴新支点技...,"Linux,系统运维,运维开发"
1095,互联网/AI,运维/技术支持,运维开发工程师,运维工程师,广州·黄埔区·科学城,迈聆信息科技,"运维开发,自动化运维,Python,Java,大数据,Shell,容器技术,Kubernetes"
1096,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州·海珠区·赤岗,群接龙,"Python/Shell,MySQL,Kubernetes,运维开发经验"
1097,互联网/AI,运维/技术支持,运维开发工程师,系统管理岗（双休+五险一金）,广州·黄埔区·科学城,航纳,"运维开发经验,技术管理经验"
1098,互联网/AI,运维/技术支持,运维开发工程师,高级SRE工程师,广州·番禺区·大学城,保利威,"SRE,自动化运维"
1099,互联网/AI,运维/技术支持,运维开发工程师,自动化软件工程师,广州·花都区·马溪,广州卓玄金机械设...,"数据库开发,运维开发,数据处理"
1100,互联网/AI,运维/技术支持,运维开发工程师,TIPTOP 4GL 开发工程师,广州·白云区·嘉禾,广州驭邦,"erp,4gl,鼎捷"
1101,互联网/AI,运维/技术支持,运维开发工程师,DevOps(K8s) Engineer,广州·黄埔区·知识城,恩士迅,"Python/Shell,Kubernetes,Hadoop,网络安全相关经验,运维开发经验,大数据运维经验"
1102,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州·白云区·三元里,盈在掌中,"Java,计算机相关专业"
1103,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州·天河区·珠江新城,奥动新能源汽车科技,"Python,Docker,Ansible,Nginx,Jenkins,ELK,持续集成"
1104,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州·天河区·棠下,方巨网络游戏,"运维开发,自动化运维,Python,Shell,Docker,DevOps,K8S,游戏运维"
1105,互联网/AI,运维/技术支持,运维开发工程师,网络工程师,广州·黄埔区·科学城,新一代通信研究院,"Jenkins,Nginx,计算机相关专业,通信/工程相关专业,运维开发经验,CCNA/CCNP,HCNA/HCNP,CCIE,CICD,自动化运维,版本管理"
1106,互联网/AI,运维/技术支持,运维开发工程师,运维开发工程师,广州,多益网络,"k8s,openstack,云计算"
1107,互联网/AI,运维/技术支持,运维开发工程师,运维（系统）工程师【大平台+六险三金】,广州·天河区·跑马场,联通广州软件研究院,"Python,Shell,Zabbix"
1108,互联网/AI,运维/技术支持,运维开发工程师,SRE运维研发工程师,广州·海珠区·琶洲,字节跳动,"Java,Python,Linux,SRE,MySQL"
1109,互联网/AI,运维/技术支持,运维开发工程师,DBA运维工程师,广州·越秀区·东风中路,智慧建设,MySQL
1110,互联网/AI,运维/技术支持,运维开发工程师,高级运维工程师,广州·白云区·万达广场,布衣电商,"自动化运维,SQL,DevOps,K8S,Kubernetes,CI/CD,Linux"
1111,互联网/AI,运维/技术支持,运维开发工程师,数据分析师,广州·越秀区·东风东,朗新集团,"SQL,Linux,Oracle,MySQL,计算机软件"
1112,互联网/AI,运维/技术支持,系统管理员,ERP管理员，网络管理员，系统管理员,广州·白云区·均禾,斯芭克,"IT系统维护管理经验,计算机相关专业"
1113,互联网/AI,运维/技术支持,系统管理员,计算机技术员,广州·黄埔区·中心城,广州市慧澜,"信息系统管理,网络系统管理,业务系统管理,SQL"
1114,互联网/AI,运维/技术支持,系统管理员,IT管理员（荔湾图书馆）做五休二 五险一金,广州·荔湾区·芳村,广东大音,"计算机相关专业,IT系统维护管理经验,IT管理员,网络管理员"
1115,互联网/AI,运维/技术支持,系统管理员,电脑管理员,广州·白云区·同德,广州联正,"系统运维,网络运维,安全运维,网络设备,计算机软件"
1116,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州·天河区·岗顶,艾米会,"数据分析,系统运维,系统管理员"
1117,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州·天河区·天河北,三知投资,"IT系统维护管理经验,OA/邮件/CRM运维管理经验"
1118,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州·越秀区·华乐,三和商旅,"Java,Python/Shell"
1119,互联网/AI,运维/技术支持,系统管理员,系统专员,广州·天河区·猎德,链企,"MySQL,Java,SQL,Python,Shell,服务器配置,业务系统管理,HR系统管理"
1120,互联网/AI,运维/技术支持,系统管理员,erp系统操作员,广州·白云区·钟落潭,富洛格,"Java,计算机相关专业"
1121,互联网/AI,运维/技术支持,系统管理员,信息专员,广州·花都区·雅瑶,金碧货运,"五险一金,带薪年假"
1122,互联网/AI,运维/技术支持,系统管理员,连锁系统运维,广州,永福行智能,"ERP系统管理,SQL,MySQL"
1123,互联网/AI,运维/技术支持,系统管理员,平台管理员,广州·白云区·机场路,瑞克电子商贸,"IT技术支持,系统运维,管理系统,IT服务,小程序,公众号"
1124,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州·天河区·天园,广州市方凌信息技...,"IT支持,系统运维,网络"
1125,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州·番禺区·市桥,乐宇,计算机相关专业
1126,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州·番禺区·大学城,sunbp,"Linux,系统运维"
1127,互联网/AI,运维/技术支持,系统管理员,程序系统管理员,广州·白云区·新市,中军阿古海,"电商系统管理,网络工程师证,Java"
1128,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州,广电计量,"系统运维,运维"
1129,互联网/AI,运维/技术支持,系统管理员,机房管理员,广州·黄埔区·科学城,东华学院,"网络设备,机房运维,系统运维"
1130,互联网/AI,运维/技术支持,系统管理员,系统监控员,广州,广州荣文,"网络系统管理,信息系统管理,应用系统管理"
1131,互联网/AI,运维/技术支持,系统管理员,IT运维专员,广州·越秀区·淘金,大旗财税,"Linux,CRM系统管理,Windows系统"
1132,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州,赏石轩,"Linux,系统运维,MySQL"
1133,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州·从化区·城郊,森美品牌,"大数据运维经验,IT系统维护管理经验"
1134,互联网/AI,运维/技术支持,系统管理员,ERP系统管理员,广州·白云区·石井,广州市欧马机车科技,"Oracle,项目实施,IT技术支持,运维开发,系统运维,运维工程师,网络爬虫技术,IT服务"
1135,互联网/AI,运维/技术支持,系统管理员,系统管理专员（Microsoft）,广州·越秀区·中山二三路,港宽科技,"不限,IT系统维护管理经验,Azure,Microsoft 365,PowerShell"
1136,互联网/AI,运维/技术支持,系统管理员,贴片机技术员,广州·白云区·白云大道,强力科技,"数据处理,系统管理员,运维"
1137,互联网/AI,运维/技术支持,系统管理员,IT管理岗,广州·天河区·珠江新城,乐享互联科技,"系统管理员,系统运维"
1138,互联网/AI,运维/技术支持,系统管理员,网络管理员（双休）,广州·番禺区·大学城,景联科技,网络协议
1139,互联网/AI,运维/技术支持,系统管理员,技术工程师实习生,广州·海珠区·工业大道,ACG鲸喜,应用系统管理
1140,互联网/AI,运维/技术支持,系统管理员,系统管理员（驻场）,广州,科政数码,"Windows系统,OA系统管理,服务器配置"
1141,互联网/AI,运维/技术支持,系统管理员,系统管理员,广州·番禺区·番禺广场,饭任食,"系统管理员,小程序,音视频编解码"
1142,互联网/AI,运维/技术支持,DBA,Redis高级工程师,广州·天河区·小新塘,网思科技,"Docker,MySQL,Redis,DBA工作经验"
1143,互联网/AI,运维/技术支持,DBA,数据库管理员,广州·白云区·机场路,广东骆驼服饰有限公司,"MySQL,DBA工作经验,MySQL数据库管理经验,熟悉Linux/Unix系统"
